,n,male,female,unknown,date
7775,19.0,0.0,19.0,0.0,08/25/2016
7777,3747.0,3747.0,0.0,0.0,2021/03/17
7780,1288.0,731.0,557.0,0.0,2020/03/12
7781,3501.0,1442.0,2059.0,0.0,04/20/2016
7785,30.0,5.0,5.0,20.0,2018/11/21
7788,157.0,23.0,16.0,118.0,2020/05/27
7796,708.0,328.0,380.0,0.0,10/16/2014
7797,118.0,14.0,4.0,100.0,2020/06/15
7798,9429.0,4380.0,4738.0,311.0,04/17/2017
7799,34.0,16.0,18.0,0.0,11/16/2015
7801,1117.0,726.0,391.0,0.0,2020/08/24
7806,14432.0,6597.0,8.0,7827.0,2020/06/18
7807,6443.0,2943.0,3500.0,0.0,04/29/2016
7808,94.0,0.0,24.0,70.0,2018/06/27
7809,828.0,437.0,391.0,0.0,2019/06/06
7810,12.0,5.0,7.0,0.0,11/16/2015
7811,436.0,137.0,102.0,197.0,2021/03/23
7813,6443.0,2943.0,3500.0,0.0,04/29/2016
7814,6443.0,2943.0,3500.0,0.0,04/29/2016
7815,5.0,2.0,3.0,0.0,2019/03/21
7818,494.0,68.0,285.0,141.0,2020/12/21
7819,6443.0,2943.0,3500.0,0.0,04/29/2016
7820,1142.0,523.0,619.0,0.0,2018/02/27
7823,58.0,4.0,39.0,15.0,2020/03/24
7824,18.0,8.0,10.0,0.0,03/12/2013
7827,1385.0,698.0,687.0,0.0,2019/10/11
7828,12.0,4.0,8.0,0.0,2020/03/31
7829,1.0,0.0,1.0,0.0,01/05/2016
7830,3964.0,539.0,839.0,2586.0,02/27/2015
7833,4808.0,568.0,750.0,3490.0,2020/02/04
7837,106.0,40.0,66.0,0.0,2021/03/30
7838,78423.0,31982.0,46441.0,0.0,2018/02/01
7839,13530.0,6120.0,7410.0,0.0,2020/06/18
7840,22.0,10.0,6.0,6.0,03/24/2017
7841,46.0,8.0,1.0,37.0,2017/10/04
7843,7.0,7.0,0.0,0.0,2020/01/07
7844,6.0,3.0,3.0,0.0,2019/10/07
7846,17.0,1.0,5.0,11.0,2020/11/19
7849,173.0,72.0,101.0,0.0,02/25/2016
7852,348.0,181.0,167.0,0.0,2021/04/06
7854,39.0,28.0,11.0,0.0,2020/03/11
7855,1134.0,826.0,308.0,0.0,2021/05/20
7860,3033.0,1168.0,1786.0,79.0,10/21/2015
7861,3503.0,1442.0,2059.0,2.0,04/20/2016
7863,3327.0,624.0,510.0,2193.0,2019/05/21
7864,62.0,38.0,9.0,15.0,2019/03/22
7865,7.0,4.0,3.0,0.0,2018/01/29
7866,84.0,9.0,9.0,66.0,2020/10/29
7867,95.0,9.0,49.0,37.0,2019/06/24
7868,6443.0,2943.0,3500.0,0.0,04/29/2016
7869,12050.0,5031.0,7019.0,0.0,2021/08/08
7871,12.0,6.0,6.0,0.0,2020/06/18
7872,1234.0,3.0,3.0,1228.0,2019/10/07
7873,9467.0,1685.0,1053.0,6729.0,05/16/2017
7878,1.0,1.0,0.0,0.0,2020/06/09
7880,10.0,4.0,6.0,0.0,08/20/2014
7881,78.0,42.0,9.0,27.0,10/28/2013
7883,6443.0,2943.0,3500.0,0.0,04/29/2016
7884,6443.0,2943.0,3500.0,0.0,04/29/2016
7889,274.0,55.0,50.0,169.0,11/04/2014
7890,134.0,70.0,64.0,0.0,2020/09/28
7892,6443.0,2943.0,3500.0,0.0,04/29/2016
7893,56.0,9.0,7.0,40.0,2021/07/16
7902,4.0,2.0,0.0,2.0,2019/08/09
7903,56.0,0.0,56.0,0.0,04/18/2012
7905,688.0,252.0,83.0,353.0,2021/05/24
7911,4994.0,941.0,818.0,3235.0,2021/02/17
7915,45.0,9.0,6.0,30.0,2017/09/25
7916,6984.0,629.0,649.0,5706.0,07/21/2016
7917,10.0,2.0,2.0,6.0,2019/04/09
7919,173.0,72.0,101.0,0.0,02/25/2016
7920,310.0,32.0,267.0,11.0,2019/07/03
7921,7127.0,34.0,6855.0,238.0,10/18/2016
7924,1.0,1.0,0.0,0.0,2018/07/23
7926,737.0,90.0,84.0,563.0,10/11/2012
7927,297.0,16.0,11.0,270.0,2018/06/13
7928,181.0,104.0,77.0,0.0,2021/06/11
7930,9.0,2.0,3.0,4.0,2020/03/05
7935,6443.0,2943.0,3500.0,0.0,04/29/2016
7938,48.0,32.0,8.0,8.0,2020/12/16
7940,1573.0,669.0,880.0,24.0,2021/08/31
7944,5.0,3.0,2.0,0.0,2019/04/09
7946,15.0,8.0,7.0,0.0,2020/01/10
7949,447.0,241.0,206.0,0.0,09/29/2016
7951,4.0,4.0,0.0,0.0,2020/06/18
7953,600.0,325.0,75.0,200.0,2020/03/26
7954,14940.0,6784.0,8156.0,0.0,2020/06/18
7956,472.0,1.0,0.0,471.0,10/18/2016
7960,380.0,29.0,30.0,321.0,2018/10/15
7961,1482.0,432.0,1050.0,0.0,2018/06/14
7963,9267.0,4477.0,4790.0,0.0,2018/05/01
7966,7.0,7.0,0.0,0.0,2018/02/27
7967,752.0,201.0,551.0,0.0,2018/06/14
7968,73214.0,7.0,6967.0,66240.0,2020/06/18
7969,4203.0,1816.0,2387.0,0.0,2020/09/18
7974,199.0,98.0,101.0,0.0,2018/06/18
7977,9917.0,3664.0,6253.0,0.0,2021/02/26
7978,22.0,9.0,11.0,2.0,2017/08/22
7980,34.0,8.0,9.0,17.0,01/02/2013
7982,6443.0,2943.0,3500.0,0.0,04/29/2016
7984,8075.0,448.0,7441.0,186.0,2019/11/25
7985,256.0,2.0,6.0,248.0,01/05/2015
7986,25.0,8.0,10.0,7.0,06/20/2014
7990,3.0,2.0,1.0,0.0,2020/06/02
7993,57.0,57.0,0.0,0.0,2019/12/17
7995,7022.0,3437.0,367.0,3218.0,2021/08/03
7996,28.0,8.0,7.0,13.0,08/21/2014
7998,787.0,464.0,67.0,256.0,11/02/2015
8002,11848.0,6.0,6499.0,5343.0,2020/06/18
8004,43.0,9.0,9.0,25.0,2020/10/29
8005,667.0,352.0,315.0,0.0,06/19/2017
8007,970.0,607.0,363.0,0.0,2019/09/16
8008,2253.0,1271.0,939.0,43.0,2021/07/19
8010,511.0,199.0,225.0,87.0,04/17/2017
8016,7.0,7.0,0.0,0.0,2019/03/25
8017,9030.0,964.0,96.0,7970.0,2019/03/11
8021,13.0,6.0,7.0,0.0,2019/10/11
8025,51.0,23.0,28.0,0.0,2020/06/18
8026,475.0,236.0,239.0,0.0,2018/04/23
8028,16.0,8.0,8.0,0.0,2020/06/18
8030,943.0,459.0,484.0,0.0,2021/07/29
8033,7.0,5.0,2.0,0.0,2021/07/16
8034,355.0,5.0,2.0,348.0,2020/03/19
8035,1342.0,532.0,800.0,10.0,2021/05/20
8036,57.0,42.0,0.0,15.0,10/07/2016
8045,32.0,17.0,15.0,0.0,2018/10/11
8047,43.0,7.0,3.0,33.0,01/05/2017
8048,2748.0,1298.0,1450.0,0.0,2021/09/23
8049,296.0,109.0,183.0,4.0,2021/07/22
8051,175.0,66.0,71.0,38.0,2020/09/18
8059,177.0,27.0,31.0,119.0,2017/10/19
8061,1580.0,701.0,879.0,0.0,2018/06/14
8063,31.0,3.0,1.0,27.0,2019/11/01
8064,28820.0,13495.0,15325.0,0.0,2019/12/26
8065,6443.0,2943.0,3500.0,0.0,04/29/2016
8068,41.0,9.0,20.0,12.0,2020/08/05
8069,949.0,448.0,8.0,493.0,2018/02/28
8070,1076.0,698.0,378.0,0.0,2020/08/24
8071,74.0,30.0,44.0,0.0,05/26/2016
8072,17.0,10.0,7.0,0.0,2020/04/24
8073,63.0,63.0,0.0,0.0,2021/08/20
8075,517.0,215.0,300.0,2.0,2018/06/01
8078,4.0,0.0,4.0,0.0,2020/06/18
8080,13.0,13.0,0.0,0.0,08/27/2013
8081,22.0,0.0,11.0,11.0,2021/05/11
8083,550.0,93.0,85.0,372.0,2021/03/10
8085,761.0,761.0,0.0,0.0,10/21/2015
8086,6443.0,2943.0,3500.0,0.0,04/29/2016
8090,37.0,15.0,22.0,0.0,2018/05/17
8091,29.0,13.0,16.0,0.0,2018/07/23
8094,227.0,171.0,56.0,0.0,2018/04/16
8095,788.0,681.0,87.0,20.0,2019/12/16
8096,1602.0,843.0,758.0,1.0,2021/08/19
8097,106.0,47.0,36.0,23.0,2020/09/18
8101,82.0,40.0,35.0,7.0,2018/10/22
8102,348.0,40.0,35.0,273.0,2018/10/22
8103,932.0,932.0,0.0,0.0,06/29/2015
8110,5496.0,6.0,7.0,5483.0,2020/06/18
8111,382.0,254.0,128.0,0.0,04/16/2014
8114,104.0,74.0,30.0,0.0,2020/09/18
8116,37.0,19.0,18.0,0.0,2021/03/25
8117,2322.0,871.0,349.0,1102.0,03/16/2016
8119,630.0,348.0,91.0,191.0,06/03/2015
8121,3234.0,1352.0,1875.0,7.0,02/08/2016
8124,73409.0,7.0,6968.0,66434.0,2020/06/18
8126,48.0,32.0,8.0,8.0,2020/12/16
8128,279.0,72.0,85.0,122.0,07/09/2015
8130,4.0,2.0,2.0,0.0,10/24/2012
8134,169.0,92.0,77.0,0.0,2019/09/19
8135,59.0,34.0,25.0,0.0,03/10/2015
8136,5367.0,0.0,5367.0,0.0,05/26/2015
8141,1004.0,524.0,480.0,0.0,2020/06/18
8143,6.0,3.0,3.0,0.0,01/26/2015
8144,5168.0,5167.0,1.0,0.0,2020/06/18
8146,7.0,5.0,2.0,0.0,05/02/2014
8148,96.0,30.0,66.0,0.0,2021/01/15
8150,29.0,0.0,29.0,0.0,2019/12/12
8152,2.0,1.0,1.0,0.0,2021/06/07
8154,160.0,134.0,26.0,0.0,2021/09/24
8155,9269.0,5.0,15.0,9249.0,2017/11/01
8156,6443.0,2943.0,3500.0,0.0,04/29/2016
8159,92.0,69.0,23.0,0.0,04/14/2014
8160,183.0,23.0,12.0,148.0,2018/12/06
8163,1.0,0.0,1.0,0.0,09/27/2010
8164,4658.0,0.0,4658.0,0.0,05/09/2016
8166,1.0,1.0,0.0,0.0,2021/07/21
8168,3357.0,781.0,941.0,1635.0,2019/11/27
8170,922.0,94.0,87.0,741.0,2020/09/03
8171,1578.0,935.0,633.0,10.0,2020/07/21
8172,764.0,406.0,357.0,1.0,06/09/2015
8173,197.0,138.0,59.0,0.0,08/29/2016
8175,9924.0,90.0,822.0,9012.0,2020/08/05
8176,440.0,115.0,135.0,190.0,03/15/2016
8177,58.0,0.0,58.0,0.0,2021/06/02
8179,433.0,33.0,125.0,275.0,2020/12/15
8180,5.0,2.0,3.0,0.0,2019/03/21
8181,5467.0,2720.0,2747.0,0.0,2021/06/10
8182,239.0,137.0,102.0,0.0,2021/03/23
8183,2755.0,0.0,2755.0,0.0,2020/06/18
8185,37.0,2.0,5.0,30.0,2018/09/19
8186,13.0,0.0,13.0,0.0,09/29/2015
8189,124.0,18.0,47.0,59.0,2020/12/18
8191,7036.0,3272.0,703.0,3061.0,2019/08/10
8195,26.0,8.0,4.0,14.0,2018/04/30
8199,5137.0,6.0,7.0,5124.0,2020/06/18
8205,724.0,419.0,48.0,257.0,2020/04/15
8206,17.0,1.0,5.0,11.0,2020/11/19
8208,14940.0,6784.0,8156.0,0.0,2020/06/18
8211,51.0,8.0,8.0,35.0,2021/03/11
8214,33.0,7.0,5.0,21.0,2018/11/15
8216,580.0,353.0,40.0,187.0,2019/08/01
8219,12105.0,6.0,6661.0,5438.0,2020/06/18
8222,642.0,290.0,352.0,0.0,2021/09/29
8224,250.0,112.0,138.0,0.0,09/03/2014
8225,283.0,87.0,192.0,4.0,2020/03/19
8226,24.0,7.0,6.0,11.0,03/24/2015
8227,6443.0,2943.0,3500.0,0.0,04/29/2016
8228,4.0,3.0,1.0,0.0,08/04/2015
8230,57.0,42.0,15.0,0.0,03/31/2016
8233,101.0,44.0,57.0,0.0,2018/02/27
8234,6178.0,2986.0,3192.0,0.0,2021/05/07
8237,6.0,1.0,5.0,0.0,09/28/2012
8241,306.0,9.0,77.0,220.0,2017/10/02
8242,2.0,1.0,1.0,0.0,2018/06/07
8244,1254.0,132.0,0.0,1122.0,2021/09/16
8246,2011.0,673.0,1338.0,0.0,2018/06/30
8248,9.0,4.0,5.0,0.0,2020/06/18
8251,1602.0,843.0,758.0,1.0,2021/08/19
8252,126.0,1.0,6.0,119.0,2019/03/08
8253,447.0,241.0,206.0,0.0,09/29/2016
8254,1812.0,925.0,887.0,0.0,2020/12/18
8255,9225.0,894.0,515.0,7816.0,2021/04/07
8256,990.0,489.0,501.0,0.0,2017/12/04
8257,6443.0,2943.0,3500.0,0.0,04/29/2016
8259,1254.0,132.0,0.0,1122.0,2021/09/16
8263,12.0,1.0,1.0,10.0,08/21/2015
8264,678.0,346.0,332.0,0.0,2018/03/20
8265,13.0,6.0,7.0,0.0,11/15/2012
8266,13126.0,1691.0,1055.0,10380.0,05/16/2017
8268,72.0,19.0,7.0,46.0,2021/09/14
8269,4658.0,0.0,4658.0,0.0,05/09/2016
8272,51.0,3.0,3.0,45.0,05/26/2016
8275,42.0,7.0,5.0,30.0,12/18/2014
8279,634.0,320.0,235.0,79.0,01/21/2016
8281,4576.0,26.0,4395.0,155.0,2019/09/16
8282,1448.0,1446.0,2.0,0.0,2020/06/18
8283,3.0,1.0,2.0,0.0,2019/06/24
8284,20.0,5.0,5.0,10.0,2021/03/22
8285,1441.0,493.0,945.0,3.0,01/13/2014
8288,14.0,4.0,10.0,0.0,2019/04/19
8295,71.0,37.0,34.0,0.0,2021/05/24
8297,112.0,0.0,112.0,0.0,12/18/2014
8300,10.0,5.0,5.0,0.0,2018/11/21
8301,20.0,9.0,1.0,10.0,10/25/2013
8302,377.0,39.0,0.0,338.0,2020/07/07
8305,59.0,32.0,13.0,14.0,12/26/2012
8306,141.0,78.0,63.0,0.0,2018/08/19
8307,664.0,189.0,475.0,0.0,2020/01/10
8309,804.0,6.0,7.0,791.0,2021/03/24
8310,5415.0,709.0,475.0,4231.0,2019/08/10
8311,1.0,0.0,1.0,0.0,2017/11/07
8313,31.0,4.0,0.0,27.0,2018/05/03
8316,788.0,681.0,87.0,20.0,2019/12/16
8319,2.0,2.0,0.0,0.0,2019/08/09
8320,34.0,21.0,12.0,1.0,2020/08/04
8321,638.0,407.0,231.0,0.0,2020/06/02
8322,11562.0,1323.0,709.0,9530.0,05/16/2017
8325,241.0,152.0,89.0,0.0,11/21/2016
8326,11925.0,5653.0,6272.0,0.0,2017/12/29
8327,975.0,58.0,636.0,281.0,02/24/2012
8328,108.0,72.0,36.0,0.0,2019/03/25
8331,8223.0,801.0,98.0,7324.0,2021/05/05
8332,133.0,6.0,9.0,118.0,2021/09/28
8335,9.0,9.0,0.0,0.0,04/10/2014
8336,1327.0,12.0,3.0,1312.0,2021/10/06
8337,268.0,178.0,90.0,0.0,2021/03/05
8339,762.0,9.0,3.0,750.0,2017/12/13
8340,9716.0,9.0,9471.0,236.0,2019/09/16
8342,793.0,47.0,9.0,737.0,2018/10/29
8343,181.0,104.0,77.0,0.0,2021/06/11
8345,1083.0,475.0,608.0,0.0,2020/06/18
8347,23995.0,422.0,1024.0,22549.0,2020/03/24
8348,9.0,5.0,4.0,0.0,2018/04/16
8349,2.0,1.0,1.0,0.0,2021/03/18
8351,424.0,41.0,6.0,377.0,07/26/2017
8354,711.0,7.0,5.0,699.0,2021/05/20
8356,37.0,4.0,8.0,25.0,2017/09/27
8357,79.0,0.0,77.0,2.0,2020/07/17
8364,7012.0,3570.0,3442.0,0.0,11/09/2016
8365,91.0,54.0,37.0,0.0,2019/11/27
8366,221.0,119.0,102.0,0.0,09/03/2010
8368,2872.0,1540.0,1332.0,0.0,03/10/2016
8369,709.0,7.0,5.0,697.0,2021/05/20
8371,144.0,36.0,36.0,72.0,2021/03/24
8372,758.0,627.0,85.0,46.0,2019/03/11
8373,600.0,325.0,75.0,200.0,2020/03/26
8374,5419.0,2814.0,2605.0,0.0,2021/09/13
8375,1.0,0.0,1.0,0.0,2019/10/29
8376,118.0,74.0,44.0,0.0,2020/05/26
8380,12746.0,6342.0,6346.0,58.0,2020/07/06
8383,6443.0,2943.0,3500.0,0.0,04/29/2016
8384,113.0,89.0,24.0,0.0,2021/08/30
8385,24.0,11.0,13.0,0.0,2021/02/02
8386,2.0,1.0,1.0,0.0,2021/03/18
8387,1216.0,722.0,485.0,9.0,2021/05/13
8388,38.0,7.0,7.0,24.0,2019/12/26
8389,456.0,238.0,83.0,135.0,2018/06/07
8390,14935.0,6780.0,8155.0,0.0,2020/06/18
8391,622.0,345.0,277.0,0.0,2019/06/03
8395,67893.0,556.0,1269.0,66068.0,2020/03/24
8397,266.0,41.0,41.0,184.0,2021/07/09
8398,61.0,38.0,23.0,0.0,2020/12/15
8399,144.0,6.0,2.0,136.0,2018/10/29
8400,837.0,372.0,465.0,0.0,2021/08/06
8402,1001.0,0.0,1001.0,0.0,04/04/2014
8403,24.0,14.0,10.0,0.0,2020/12/10
8405,471.0,471.0,0.0,0.0,11/13/2015
8407,37.0,25.0,12.0,0.0,2020/10/16
8408,688.0,252.0,83.0,353.0,2021/05/24
8409,876.0,876.0,0.0,0.0,2020/06/18
8410,10.0,10.0,0.0,0.0,2021/07/19
8414,101.0,101.0,0.0,0.0,2019/09/27
8418,91.0,8.0,8.0,75.0,2019/06/19
8420,69.0,30.0,39.0,0.0,2020/09/04
8422,3.0,0.0,3.0,0.0,2020/09/29
8423,354.0,0.0,118.0,236.0,01/14/2016
8424,12.0,6.0,6.0,0.0,2021/02/08
8431,62.0,8.0,7.0,47.0,2021/04/06
8432,6443.0,2943.0,3500.0,0.0,04/29/2016
8433,211.0,73.0,30.0,108.0,01/09/2017
8434,11213.0,1810.0,2380.0,7023.0,2020/09/18
8436,6.0,4.0,2.0,0.0,2019/06/13
8441,752.0,201.0,551.0,0.0,2018/06/14
8442,2187.0,869.0,1239.0,79.0,2021/01/27
8445,81.0,72.0,9.0,0.0,2017/10/25
8447,2058.0,914.0,123.0,1021.0,2019/04/25
8448,20.0,11.0,9.0,0.0,08/08/2011
8449,201.0,103.0,98.0,0.0,2020/07/21
8455,215.0,12.0,0.0,203.0,2021/07/06
8458,81.0,28.0,52.0,1.0,2019/03/18
8459,13914.0,7232.0,6682.0,0.0,2017/12/29
8462,651.0,291.0,197.0,163.0,03/11/2015
8464,19.0,3.0,3.0,13.0,2019/12/06
8465,1.0,1.0,0.0,0.0,2019/05/24
8470,1505.0,0.0,539.0,966.0,2019/02/22
8473,540.0,2.0,0.0,538.0,2020/11/03
8482,2.0,1.0,1.0,0.0,2021/06/07
8484,75.0,2.0,0.0,73.0,2017/10/26
8487,795.0,688.0,95.0,12.0,2019/03/11
8488,4.0,1.0,1.0,2.0,2021/03/11
8491,292.0,109.0,183.0,0.0,2021/07/22
8492,19.0,13.0,3.0,3.0,2020/10/21
8493,6443.0,2943.0,3500.0,0.0,04/29/2016
8495,72.0,19.0,7.0,46.0,2021/09/14
8496,6443.0,2943.0,3500.0,0.0,04/29/2016
8497,285.0,0.0,89.0,196.0,2018/03/20
8498,9099.0,5164.0,3924.0,11.0,2021/10/07
8499,31020.0,159.0,164.0,30697.0,05/24/2016
8500,45.0,9.0,6.0,30.0,2017/09/25
8507,3937.0,3064.0,873.0,0.0,10/09/2009
8508,36.0,18.0,18.0,0.0,10/18/2012
8509,9917.0,3664.0,6253.0,0.0,2021/02/26
8510,371.0,55.0,66.0,250.0,2020/01/31
8512,35.0,0.0,35.0,0.0,09/15/2016
8514,51104.0,2826.0,3044.0,45234.0,11/05/2014
8515,36.0,7.0,6.0,23.0,2021/07/07
8517,1616.0,1090.0,526.0,0.0,05/30/2014
8519,91.0,54.0,37.0,0.0,2019/11/27
8521,54.0,7.0,9.0,38.0,05/24/2017
8523,74.0,30.0,44.0,0.0,05/26/2016
8527,18.0,8.0,10.0,0.0,06/20/2014
8529,6443.0,2943.0,3500.0,0.0,04/29/2016
8531,4994.0,941.0,818.0,3235.0,2021/02/17
8532,919.0,223.0,696.0,0.0,2019/04/04
8536,134.0,70.0,64.0,0.0,2020/09/28
8537,31.0,20.0,11.0,0.0,2017/08/02
8541,18.0,8.0,10.0,0.0,06/20/2014
8542,700.0,42.0,8.0,650.0,2021/09/13
8543,12.0,4.0,8.0,0.0,2020/03/31
8547,34.0,22.0,12.0,0.0,2017/08/09
8552,9.0,4.0,5.0,0.0,2020/06/18
8555,290.0,222.0,68.0,0.0,2021/06/28
8556,181.0,31.0,31.0,119.0,2021/09/20
8557,1.0,1.0,0.0,0.0,2021/02/24
8559,215.0,149.0,66.0,0.0,07/09/2013
8561,1000.0,518.0,482.0,0.0,2019/11/15
8562,6443.0,2943.0,3500.0,0.0,04/29/2016
8565,3352.0,1745.0,1607.0,0.0,2021/06/08
8567,864.0,0.0,864.0,0.0,2018/01/04
8568,6443.0,2943.0,3500.0,0.0,04/29/2016
8569,6.0,3.0,3.0,0.0,2018/02/27
8575,86.0,49.0,37.0,0.0,2021/07/14
8576,40.0,24.0,6.0,10.0,04/22/2014
8577,533.0,303.0,39.0,191.0,09/25/2015
8580,350.0,265.0,84.0,1.0,2021/07/08
8581,4.0,2.0,2.0,0.0,2017/11/09
8587,34.0,28.0,6.0,0.0,2018/03/26
8588,1239.0,535.0,704.0,0.0,2018/06/14
8590,3388.0,4.0,12.0,3372.0,05/24/2016
8592,44.0,3.0,8.0,33.0,2020/09/17
8595,155.0,61.0,0.0,94.0,2019/03/25
8597,24.0,7.0,6.0,11.0,03/24/2015
8598,121.0,114.0,7.0,0.0,2021/07/09
8599,102.0,36.0,15.0,51.0,2018/07/18
8602,66.0,38.0,27.0,1.0,2020/10/21
8604,3248.0,624.0,510.0,2114.0,2019/05/21
8606,2026.0,922.0,63.0,1041.0,01/06/2010
8607,20.0,6.0,6.0,8.0,05/19/2014
8613,41.0,22.0,8.0,11.0,2019/03/25
8614,1134.0,826.0,308.0,0.0,2021/05/20
8616,6443.0,2943.0,3500.0,0.0,04/29/2016
8619,6.0,5.0,1.0,0.0,2021/07/14
8620,2684.0,1273.0,1411.0,0.0,2020/06/30
8622,29.0,11.0,18.0,0.0,2021/02/12
8623,42.0,20.0,8.0,14.0,2019/12/03
8626,43.0,43.0,0.0,0.0,2021/04/16
8627,1190.0,123.0,96.0,971.0,2020/03/02
8629,17.0,9.0,8.0,0.0,11/18/2016
8630,1477.0,646.0,831.0,0.0,2021/06/07
8631,200.0,1.0,199.0,0.0,2019/09/27
8632,9.0,6.0,3.0,0.0,09/23/2014
8633,1152.0,87.0,192.0,873.0,2020/03/19
8636,3.0,0.0,2.0,1.0,2020/03/04
8637,200.0,91.0,109.0,0.0,07/14/2014
8638,89.0,43.0,46.0,0.0,2021/08/26
8646,108.0,64.0,44.0,0.0,2017/08/18
8648,784.0,419.0,365.0,0.0,07/26/2017
8654,5931.0,983.0,933.0,4015.0,2020/10/27
8662,82.0,68.0,7.0,7.0,2018/10/31
8665,22.0,9.0,11.0,2.0,2017/08/22
8669,143.0,0.0,1.0,142.0,2020/04/23
8671,199.0,90.0,109.0,0.0,07/14/2014
8673,4.0,2.0,1.0,1.0,01/18/2013
8676,164.0,82.0,0.0,82.0,2019/05/15
8677,12027.0,5029.0,6994.0,4.0,2021/08/08
8678,60.0,10.0,10.0,40.0,2021/08/13
8683,905.0,573.0,34.0,298.0,2020/01/07
8688,864.0,0.0,864.0,0.0,2018/01/04
8689,6.0,2.0,4.0,0.0,09/01/2015
8694,990.0,94.0,8.0,888.0,2017/11/13
8695,100.0,67.0,33.0,0.0,2018/04/20
8697,20.0,0.0,20.0,0.0,08/02/2013
8699,964.0,89.0,875.0,0.0,2019/01/10
8700,6443.0,2943.0,3500.0,0.0,04/29/2016
8701,21701.0,9564.0,12137.0,0.0,2018/03/15
8702,11.0,3.0,8.0,0.0,01/13/2016
8706,94.0,56.0,8.0,30.0,03/15/2016
8710,9.0,4.0,5.0,0.0,2020/06/18
8712,340.0,162.0,98.0,80.0,2020/09/18
8713,14.0,0.0,14.0,0.0,2019/10/30
8714,24577.0,12416.0,12161.0,0.0,2021/08/13
8716,252.0,112.0,140.0,0.0,2018/06/30
8717,711.0,7.0,5.0,699.0,2021/05/20
8718,12.0,0.0,12.0,0.0,2020/07/10
8719,125.0,73.0,52.0,0.0,07/31/2012
8721,536.0,52.0,65.0,419.0,08/08/2011
8724,364.0,293.0,70.0,1.0,2021/06/01
8727,62.0,9.0,35.0,18.0,2019/06/24
8728,296.0,137.0,159.0,0.0,2017/10/20
8729,58.0,42.0,8.0,8.0,2021/09/13
8730,132.0,104.0,28.0,0.0,2020/06/10
8733,2.0,1.0,1.0,0.0,2018/06/07
8738,30683.0,5.0,4112.0,26566.0,2020/06/18
8740,720.0,316.0,404.0,0.0,2017/10/05
8742,6.0,2.0,4.0,0.0,11/07/2012
8743,214.0,3.0,211.0,0.0,2018/09/20
8744,640.0,289.0,351.0,0.0,2021/09/29
8750,6.0,1.0,0.0,5.0,2021/01/28
8752,178.0,73.0,105.0,0.0,03/28/2016
8753,12.0,7.0,5.0,0.0,05/16/2013
8754,60.0,2.0,45.0,13.0,12/16/2013
8757,202.0,71.0,131.0,0.0,04/05/2017
8758,49.0,6.0,7.0,36.0,2018/07/18
8759,2054.0,671.0,723.0,660.0,01/15/2016
8761,982.0,982.0,0.0,0.0,07/06/2016
8762,25.0,5.0,20.0,0.0,02/21/2012
8763,6177.0,2731.0,3446.0,0.0,2018/06/14
8764,19366.0,0.0,1463.0,17903.0,2018/06/21
8765,6669.0,3375.0,3294.0,0.0,05/06/2016
8766,87.0,45.0,42.0,0.0,03/23/2015
8767,181.0,85.0,96.0,0.0,02/24/2011
8773,258.0,26.0,232.0,0.0,03/01/2016
8777,7568.0,1224.0,2.0,6342.0,2020/06/18
8779,114.0,0.0,57.0,57.0,2018/11/05
8780,759.0,360.0,399.0,0.0,2021/01/08
8782,6443.0,2943.0,3500.0,0.0,04/29/2016
8783,15.0,8.0,7.0,0.0,02/18/2015
8784,117.0,0.0,117.0,0.0,2021/05/21
8785,268.0,178.0,90.0,0.0,2021/03/05
8790,61.0,38.0,23.0,0.0,2020/12/15
8794,82.0,41.0,41.0,0.0,2021/07/09
8795,6.0,3.0,3.0,0.0,2020/02/06
8798,160.0,13.0,147.0,0.0,2018/10/02
8799,118.0,0.0,118.0,0.0,2021/05/21
8801,181.0,31.0,31.0,119.0,2021/09/20
8802,931.0,931.0,0.0,0.0,09/19/2016
8803,4480.0,0.0,4376.0,104.0,2019/09/16
8804,74.0,21.0,53.0,0.0,2021/05/07
8806,183.0,23.0,12.0,148.0,2018/12/06
8807,46.0,30.0,3.0,13.0,2018/06/01
8810,624.0,195.0,117.0,312.0,2018/04/20
8811,25.0,16.0,9.0,0.0,2018/07/18
8812,7870.0,828.0,865.0,6177.0,2018/07/23
8813,51.0,8.0,7.0,36.0,2021/03/10
8814,38.0,1.0,1.0,36.0,2021/06/07
8815,81.0,0.0,81.0,0.0,01/06/2010
8819,56.0,9.0,8.0,39.0,11/04/2013
8821,333.0,37.0,296.0,0.0,2019/07/03
8822,20.0,6.0,4.0,10.0,2018/10/02
8823,25303.0,559.0,1278.0,23466.0,2020/03/24
8824,52.0,0.0,22.0,30.0,04/21/2017
8826,3333.0,841.0,812.0,1680.0,2017/09/15
8827,14935.0,6782.0,8153.0,0.0,2020/06/18
8828,8.0,7.0,1.0,0.0,04/10/2014
8829,17.0,9.0,8.0,0.0,11/18/2016
8830,79.0,22.0,6.0,51.0,02/11/2016
8832,350.0,82.0,95.0,173.0,08/18/2011
8834,23.0,0.0,23.0,0.0,2018/09/17
8835,17.0,9.0,8.0,0.0,11/18/2016
8837,37.0,2.0,5.0,30.0,2018/09/19
8838,116.0,31.0,85.0,0.0,2021/05/18
8839,247.0,96.0,151.0,0.0,2018/09/26
8843,108.0,41.0,67.0,0.0,2021/03/30
8845,80.0,0.0,80.0,0.0,2018/04/09
