"ega_stable_id";"male";"female";"unknown";"total";"date_study";"repository"
"EGAS00001002957";"8";"11";"0";"19";"2018-04-11";"EGA"
"EGAS00001002962";"123";"77";"0";"200";"2018-04-17";"EGA"
"EGAS00001002963";"0";"26";"0";"26";"2018-04-18";"EGA"
"EGAS00001002964";"1";"1";"46";"48";"2018-04-18";"EGA"
"EGAS00001002965";"140";"0";"0";"140";"2018-04-18";"EGA"
"EGAS00001002966";"152";"305";"0";"457";"2018-04-19";"EGA"
"EGAS00001002967";"0";"0";"437";"437";"2018-04-20";"EGA"
"EGAS00001002968";"0";"0";"1";"1";"2018-04-20";"EGA"
"EGAS00001002969";"1058";"1112";"0";"2170";"2018-04-20";"EGA"
"EGAS00001002976";"322";"374";"0";"696";"2018-04-26";"EGA"
"EGAS00001002977";"133";"59";"0";"192";"2018-04-27";"EGA"
"EGAS00001002979";"136";"82";"6";"224";"2018-04-27";"EGA"
"EGAS00001002980";"14";"13";"1";"28";"2018-04-28";"EGA"
"EGAS00001002981";"102";"10";"0";"112";"2018-04-28";"EGA"
"EGAS00001002983";"36";"16";"9";"61";"2018-05-02";"EGA"
"EGAS00001002987";"1";"6";"0";"7";"2018-05-03";"EGA"
"EGAS00001002988";"20";"0";"0";"20";"2018-05-03";"EGA"
"EGAS00001002991";"0";"0";"5";"5";"2018-05-07";"EGA"
"EGAS00001002993";"0";"0";"639";"639";"2018-05-08";"EGA"
"EGAS00001002996";"11";"11";"0";"22";"2018-05-10";"EGA"
"EGAS00001002998";"0";"55";"0";"55";"2018-05-14";"EGA"
"EGAS00001002999";"1";"0";"0";"1";"2018-05-14";"EGA"
"EGAS00001003001";"14";"0";"0";"14";"2018-05-15";"EGA"
"EGAS00001003003";"0";"17";"0";"17";"2018-05-15";"EGA"
"EGAS00001003004";"327";"494";"52";"873";"2018-05-16";"EGA"
"EGAS00001003006";"0";"0";"5";"5";"2018-05-17";"EGA"
"EGAS00001003007";"44";"0";"0";"44";"2018-05-17";"EGA"
"EGAS00001003008";"382";"141";"0";"523";"2018-05-18";"EGA"
"EGAS00001003010";"0";"0";"256";"256";"2018-05-18";"EGA"
"EGAS00001003016";"5";"5";"0";"10";"2018-05-21";"EGA"
"EGAS00001003017";"2";"12";"0";"14";"2018-05-22";"EGA"
"EGAS00001003018";"23702";"32277";"0";"55979";"2018-05-22";"EGA"
"EGAS00001003023";"799";"27";"142";"968";"2018-05-23";"EGA"
"EGAS00001003025";"0";"2";"0";"2";"2018-05-24";"EGA"
"EGAS00001003026";"9";"0";"0";"9";"2018-05-25";"EGA"
"EGAS00001003027";"102";"108";"1007";"1217";"2018-05-25";"EGA"
"EGAS00001003028";"117";"59";"115";"291";"2018-05-25";"EGA"
"EGAS00001003029";"6";"38";"0";"44";"2018-05-28";"EGA"
"EGAS00001003031";"7";"0";"0";"7";"2018-05-30";"EGA"
"EGAS00001003032";"0";"1";"0";"1";"2018-05-31";"EGA"
"EGAS00001003033";"0";"1";"0";"1";"2018-05-31";"EGA"
"EGAS00001003035";"74";"43";"0";"117";"2018-06-02";"EGA"
"EGAS00001003038";"112";"155";"0";"267";"2018-06-05";"EGA"
"EGAS00001003039";"453";"519";"0";"972";"2018-06-06";"EGA"
"EGAS00001003040";"3212";"1644";"0";"4856";"2018-06-06";"EGA"
"EGAS00001003043";"156";"38";"0";"194";"2018-06-06";"EGA"
"EGAS00001003044";"0";"86";"0";"86";"2018-06-06";"EGA"
"EGAS00001003047";"2";"1";"0";"3";"2018-06-06";"EGA"
"EGAS00001003048";"0";"28";"0";"28";"2018-06-07";"EGA"
"EGAS00001003053";"4";"6";"0";"10";"2018-06-09";"EGA"
"EGAS00001003054";"129";"32";"0";"161";"2018-06-10";"EGA"
"EGAS00001003060";"38";"12";"2";"52";"2018-06-14";"EGA"
"EGAS00001003062";"17";"11";"0";"28";"2018-06-14";"EGA"
"EGAS00001003063";"96";"24";"0";"120";"2018-06-15";"EGA"
"EGAS00001003064";"84";"52";"0";"136";"2018-06-15";"EGA"
"EGAS00001003065";"136";"44";"0";"180";"2018-06-18";"EGA"
"EGAS00001003066";"0";"0";"139";"139";"2018-06-19";"EGA"
"EGAS00001003068";"22";"8";"0";"30";"2018-06-19";"EGA"
"EGAS00001003070";"53";"34";"0";"87";"2018-06-21";"EGA"
"EGAS00001003071";"114";"69";"0";"183";"2018-06-22";"EGA"
"EGAS00001003072";"1";"0";"0";"1";"2018-06-22";"EGA"
"EGAS00001003073";"0";"186";"0";"186";"2018-06-22";"EGA"
"EGAS00001003075";"0";"124";"0";"124";"2018-06-26";"EGA"
"EGAS00001003079";"19";"8";"0";"27";"2018-06-27";"EGA"
"EGAS00001003081";"29";"15";"0";"44";"2018-06-27";"EGA"
"EGAS00001003085";"0";"0";"15";"15";"2018-06-28";"EGA"
"EGAS00001003092";"18";"38";"0";"56";"2018-07-03";"EGA"
"EGAS00001003093";"379";"65";"0";"444";"2018-07-03";"EGA"
"EGAS00001003094";"0";"0";"16";"16";"2018-07-04";"EGA"
"EGAS00001003095";"0";"24";"0";"24";"2018-07-04";"EGA"
"EGAS00001003096";"53";"47";"0";"100";"2018-07-05";"EGA"
"EGAS00001003099";"0";"0";"54";"54";"2018-07-05";"EGA"
"EGAS00001003101";"0";"0";"129";"129";"2018-07-06";"EGA"
"EGAS00001003103";"659";"746";"0";"1405";"2018-07-06";"EGA"
"EGAS00001003105";"0";"0";"109";"109";"2018-07-07";"EGA"
"EGAS00001003108";"0";"36";"0";"36";"2018-07-10";"EGA"
"EGAS00001003110";"34";"37";"0";"71";"2018-07-10";"EGA"
"EGAS00001003112";"0";"0";"886";"886";"2018-07-11";"EGA"
"EGAS00001003113";"1140";"0";"0";"1140";"2018-07-12";"EGA"
"EGAS00001003114";"4";"0";"0";"4";"2018-07-13";"EGA"
"EGAS00001003115";"230";"89";"0";"319";"2018-07-15";"EGA"
"EGAS00001003116";"0";"0";"28";"28";"2018-07-16";"EGA"
"EGAS00001003117";"0";"0";"17";"17";"2018-07-16";"EGA"
"EGAS00001003118";"108";"53";"0";"161";"2018-07-17";"EGA"
"EGAS00001003119";"0";"0";"380";"380";"2018-07-17";"EGA"
"EGAS00001003121";"0";"0";"30";"30";"2018-07-18";"EGA"
"EGAS00001003123";"41";"39";"0";"80";"2018-07-19";"EGA"
"EGAS00001003127";"0";"0";"12";"12";"2018-07-20";"EGA"
"EGAS00001003128";"2";"4";"0";"6";"2018-07-23";"EGA"
"EGAS00001003130";"28";"11";"0";"39";"2018-07-25";"EGA"
"EGAS00001003131";"0";"0";"121";"121";"2018-07-27";"EGA"
"EGAS00001003136";"0";"0";"18";"18";"2018-07-31";"EGA"
"EGAS00001003137";"0";"0";"12";"12";"2018-07-31";"EGA"
"EGAS00001003138";"0";"0";"9";"9";"2018-07-31";"EGA"
"EGAS00001003139";"0";"0";"9";"9";"2018-07-31";"EGA"
"EGAS00001003140";"0";"0";"19";"19";"2018-07-31";"EGA"
"EGAS00001003142";"0";"29";"0";"29";"2018-07-31";"EGA"
"EGAS00001003144";"2747";"1641";"252";"4640";"2018-08-01";"EGA"
"EGAS00001003145";"211";"49";"1";"261";"2018-08-02";"EGA"
"EGAS00001003147";"26";"64";"0";"90";"2018-08-02";"EGA"
"EGAS00001003148";"8";"0";"0";"8";"2018-08-03";"EGA"
"EGAS00001003151";"0";"0";"12";"12";"2018-08-08";"EGA"
"EGAS00001003154";"82";"59";"0";"141";"2018-08-09";"EGA"
"EGAS00001003157";"0";"0";"2";"2";"2018-08-10";"EGA"
"EGAS00001003158";"151";"54";"0";"205";"2018-08-10";"EGA"
"EGAS00001003159";"0";"0";"906";"906";"2018-08-14";"EGA"
"EGAS00001003160";"0";"0";"338";"338";"2018-08-15";"EGA"
"EGAS00001003162";"6";"0";"0";"6";"2018-08-15";"EGA"
"EGAS00001003163";"0";"0";"77";"77";"2018-08-16";"EGA"
"EGAS00001003167";"0";"0";"113";"113";"2018-08-20";"EGA"
"EGAS00001003168";"74";"131";"0";"205";"2018-08-20";"EGA"
"EGAS00001003170";"16";"5";"26";"47";"2018-08-21";"EGA"
"EGAS00001003171";"34";"0";"0";"34";"2018-08-22";"EGA"
"EGAS00001003172";"109";"0";"0";"109";"2018-08-22";"EGA"
"EGAS00001003173";"0";"28";"0";"28";"2018-08-22";"EGA"
"EGAS00001003174";"0";"0";"41";"41";"2018-08-22";"EGA"
"EGAS00001003175";"0";"0";"595";"595";"2018-08-23";"EGA"
"EGAS00001003176";"0";"2";"1";"3";"2018-08-24";"EGA"
"EGAS00001003177";"0";"1";"0";"1";"2018-08-27";"EGA"
"EGAS00001003178";"102";"26";"0";"128";"2018-08-27";"EGA"
"EGAS00001003179";"80";"0";"0";"80";"2018-08-28";"EGA"
"EGAS00001003180";"49";"39";"0";"88";"2018-08-29";"EGA"
"EGAS00001003184";"185";"94";"0";"279";"2018-08-30";"EGA"
"EGAS00001003185";"0";"0";"554";"554";"2018-08-31";"EGA"
"EGAS00001003186";"71";"91";"0";"162";"2018-08-31";"EGA"
"EGAS00001003190";"13318";"31756";"0";"45074";"2018-09-05";"EGA"
"EGAS00001003193";"8";"8";"0";"16";"2018-09-07";"EGA"
"EGAS00001003195";"13866";"29517";"288";"43671";"2018-09-08";"EGA"
"EGAS00001003197";"0";"0";"16";"16";"2018-09-10";"EGA"
"EGAS00001003199";"0";"1";"1";"2";"2018-09-11";"EGA"
"EGAS00001003200";"0";"9";"0";"9";"2018-09-11";"EGA"
"EGAS00001003201";"52";"53";"0";"105";"2018-09-11";"EGA"
"EGAS00001003203";"8";"4";"0";"12";"2018-09-11";"EGA"
"EGAS00001003206";"24";"16";"1";"41";"2018-09-12";"EGA"
"EGAS00001003207";"60";"16";"1055";"1131";"2018-09-12";"EGA"
"EGAS00001003208";"60";"16";"1055";"1131";"2018-09-12";"EGA"
"EGAS00001003212";"0";"0";"2";"2";"2018-09-14";"EGA"
"EGAS00001003213";"1";"3";"0";"4";"2018-09-14";"EGA"
"EGAS00001003214";"70";"50";"0";"120";"2018-09-15";"EGA"
"EGAS00001003215";"16";"0";"0";"16";"2018-09-18";"EGA"
"EGAS00001003216";"6730";"16541";"70";"23341";"2018-09-18";"EGA"
"EGAS00001003217";"5";"3";"3";"11";"2018-09-18";"EGA"
"EGAS00001003220";"4";"4";"0";"8";"2018-09-18";"EGA"
"EGAS00001003221";"0";"198";"0";"198";"2018-09-19";"EGA"
"EGAS00001003223";"169";"94";"0";"263";"2018-09-19";"EGA"
"EGAS00001003225";"0";"0";"22";"22";"2018-09-20";"EGA"
"EGAS00001003228";"94";"12";"0";"106";"2018-09-24";"EGA"
"EGAS00001003231";"3";"3";"0";"6";"2018-09-25";"EGA"
"EGAS00001003232";"18";"16";"0";"34";"2018-09-25";"EGA"
"EGAS00001003233";"138";"76";"4";"218";"2018-09-26";"EGA"
"EGAS00001003234";"12";"8";"0";"20";"2018-09-26";"EGA"
"EGAS00001003235";"8";"6";"0";"14";"2018-09-26";"EGA"
"EGAS00001003237";"93";"17";"0";"110";"2018-09-26";"EGA"
"EGAS00001003238";"0";"28";"0";"28";"2018-09-28";"EGA"
"EGAS00001003239";"2";"2";"0";"4";"2018-10-01";"EGA"
"EGAS00001003242";"0";"107";"0";"107";"2018-10-02";"EGA"
"EGAS00001003244";"665";"713";"0";"1378";"2018-10-02";"EGA"
"EGAS00001003245";"19";"34";"0";"53";"2018-10-02";"EGA"
"EGAS00001003248";"99";"65";"0";"164";"2018-10-04";"EGA"
"EGAS00001003249";"0";"0";"693";"693";"2018-10-04";"EGA"
"EGAS00001003250";"9";"13";"0";"22";"2018-10-04";"EGA"
"EGAS00001003251";"2";"4";"0";"6";"2018-10-05";"EGA"
"EGAS00001003252";"0";"72";"0";"72";"2018-10-08";"EGA"
"EGAS00001003254";"27";"17";"0";"44";"2018-10-09";"EGA"
"EGAS00001003255";"0";"0";"13";"13";"2018-10-09";"EGA"
"EGAS00001003256";"0";"0";"142";"142";"2018-10-09";"EGA"
"EGAS00001003257";"0";"0";"145";"145";"2018-10-09";"EGA"
"EGAS00001003258";"0";"118";"0";"118";"2018-10-09";"EGA"
"EGAS00001003263";"57";"23";"0";"80";"2018-10-15";"EGA"
"EGAS00001003266";"0";"0";"1431";"1431";"2018-10-16";"EGA"
"EGAS00001003274";"8";"4";"0";"12";"2018-10-18";"EGA"
"EGAS00001003275";"20";"12";"0";"32";"2018-10-18";"EGA"
"EGAS00001003276";"86";"102";"0";"188";"2018-10-18";"EGA"
"EGAS00001003278";"0";"0";"1";"1";"2018-10-22";"EGA"
"EGAS00001003280";"229";"355";"0";"584";"2018-10-25";"EGA"
"EGAS00001003281";"17";"3";"0";"20";"2018-10-29";"EGA"
"EGAS00001003282";"16";"36";"0";"52";"2018-10-29";"EGA"
"EGAS00001003284";"34";"24";"0";"58";"2018-10-30";"EGA"
"EGAS00001003285";"44";"12";"0";"56";"2018-10-30";"EGA"
"EGAS00001003286";"11";"0";"0";"11";"2018-10-31";"EGA"
"EGAS00001003288";"4";"1";"19";"24";"2018-11-01";"EGA"
"EGAS00001003290";"0";"1326";"0";"1326";"2018-11-05";"EGA"
"EGAS00001003291";"28";"25";"0";"53";"2018-11-05";"EGA"
"EGAS00001003292";"0";"96";"0";"96";"2018-11-05";"EGA"
"EGAS00001003293";"192";"0";"0";"192";"2018-11-06";"EGA"
"EGAS00001003295";"9";"25";"0";"34";"2018-11-07";"EGA"
"EGAS00001003296";"485";"569";"0";"1054";"2018-11-07";"EGA"
"EGAS00001003297";"1";"53";"224";"278";"2018-11-08";"EGA"
"EGAS00001003298";"60";"97";"0";"157";"2018-11-08";"EGA"
"EGAS00001003300";"2";"0";"0";"2";"2018-11-09";"EGA"
"EGAS00001003302";"409";"314";"106";"829";"2018-11-10";"EGA"
"EGAS00001003303";"70";"54";"0";"124";"2018-11-11";"EGA"
"EGAS00001003305";"0";"0";"156";"156";"2018-11-13";"EGA"
"EGAS00001003306";"0";"0";"72";"72";"2018-11-13";"EGA"
"EGAS00001003307";"0";"0";"72";"72";"2018-11-13";"EGA"
"EGAS00001003309";"2962";"2838";"0";"5800";"2018-11-13";"EGA"
"EGAS00001003310";"11";"9";"0";"20";"2018-11-13";"EGA"
"EGAS00001003315";"0";"49";"0";"49";"2018-11-14";"EGA"
"EGAS00001003316";"0";"0";"8";"8";"2018-11-14";"EGA"
"EGAS00001003317";"0";"46";"0";"46";"2018-11-14";"EGA"
"EGAS00001003318";"0";"29";"0";"29";"2018-11-14";"EGA"
"EGAS00001003319";"0";"0";"2";"2";"2018-11-14";"EGA"
"EGAS00001003320";"0";"12";"0";"12";"2018-11-14";"EGA"
"EGAS00001003321";"6";"24";"0";"30";"2018-11-14";"EGA"
"EGAS00001003322";"0";"24";"0";"24";"2018-11-14";"EGA"
"EGAS00001003324";"18";"0";"0";"18";"2018-11-14";"EGA"
"EGAS00001003325";"27";"0";"0";"27";"2018-11-14";"EGA"
"EGAS00001003329";"200";"16";"0";"216";"2018-11-15";"EGA"
"EGAS00001003331";"100";"24";"0";"124";"2018-11-15";"EGA"
"EGAS00001003332";"0";"4";"0";"4";"2018-11-16";"EGA"
"EGAS00001003333";"31";"25";"1";"57";"2018-11-19";"EGA"
"EGAS00001003335";"0";"0";"478";"478";"2018-11-21";"EGA"
"EGAS00001003337";"34";"55";"11";"100";"2018-11-21";"EGA"
"EGAS00001003341";"2";"2";"0";"4";"2018-11-22";"EGA"
"EGAS00001003342";"60";"18";"0";"78";"2018-11-22";"EGA"
"EGAS00001003343";"0";"3";"0";"3";"2018-11-23";"EGA"
"EGAS00001003344";"0";"34";"0";"34";"2018-11-26";"EGA"
"EGAS00001003345";"2";"16";"0";"18";"2018-11-26";"EGA"
"EGAS00001003349";"0";"4375";"0";"4375";"2018-11-28";"EGA"
"EGAS00001003350";"2";"1";"0";"3";"2018-11-28";"EGA"
"EGAS00001003351";"178";"0";"0";"178";"2018-11-29";"EGA"
"EGAS00001003352";"48";"0";"0";"48";"2018-11-29";"EGA"
"EGAS00001003354";"0";"235";"0";"235";"2018-11-30";"EGA"
"EGAS00001003355";"25";"20";"0";"45";"2018-11-30";"EGA"
"EGAS00001003357";"6";"5";"0";"11";"2018-12-02";"EGA"
"EGAS00001003358";"0";"0";"7";"7";"2018-12-02";"EGA"
"EGAS00001003359";"0";"0";"17";"17";"2018-12-02";"EGA"
"EGAS00001003361";"0";"0";"195";"195";"2018-12-03";"EGA"
"EGAS00001003362";"0";"2";"0";"2";"2018-12-04";"EGA"
"EGAS00001003363";"0";"0";"204";"204";"2018-12-04";"EGA"
"EGAS00001003365";"44";"81";"0";"125";"2018-12-05";"EGA"
"EGAS00001003366";"0";"10";"0";"10";"2018-12-06";"EGA"
"EGAS00001003367";"98";"57";"0";"155";"2018-12-06";"EGA"
"EGAS00001003368";"96";"83";"74";"253";"2018-12-06";"EGA"
"EGAS00001003369";"54";"25";"36";"115";"2018-12-07";"EGA"
"EGAS00001003370";"12";"1";"0";"13";"2018-12-10";"EGA"
"EGAS00001003372";"0";"0";"30657";"30657";"2018-12-10";"EGA"
"EGAS00001003380";"0";"0";"290";"290";"2018-12-12";"EGA"
"EGAS00001003382";"103";"47";"39";"189";"2018-12-12";"EGA"
"EGAS00001003383";"1804";"1195";"2";"3001";"2018-12-12";"EGA"
"EGAS00001003384";"4";"5";"0";"9";"2018-12-12";"EGA"
"EGAS00001003385";"30";"24";"0";"54";"2018-12-12";"EGA"
"EGAS00001003386";"0";"0";"30";"30";"2018-12-12";"EGA"
"EGAS00001003387";"0";"3";"0";"3";"2018-12-12";"EGA"
"EGAS00001003388";"58";"7";"0";"65";"2018-12-13";"EGA"
"EGAS00001003396";"244";"105";"0";"349";"2018-12-17";"EGA"
"EGAS00001003397";"2676";"1119";"699";"4494";"2018-12-17";"EGA"
"EGAS00001003399";"0";"0";"48";"48";"2018-12-17";"EGA"
"EGAS00001003400";"7";"10";"0";"17";"2018-12-18";"EGA"
"EGAS00001003405";"38";"12";"0";"50";"2018-12-19";"EGA"
"EGAS00001003406";"19";"8";"0";"27";"2018-12-19";"EGA"
"EGAS00001003407";"76";"124";"0";"200";"2018-12-21";"EGA"
"EGAS00001003408";"0";"0";"236";"236";"2018-12-26";"EGA"
"EGAS00001003409";"0";"0";"118";"118";"2018-12-26";"EGA"
"EGAS00001003412";"15";"5";"0";"20";"2018-12-31";"EGA"
"EGAS00001003414";"1";"0";"3";"4";"2019-01-02";"EGA"
"EGAS00001003415";"132";"213";"0";"345";"2019-01-02";"EGA"
"EGAS00001003418";"21";"5";"0";"26";"2019-01-08";"EGA"
"EGAS00001003419";"674";"637";"0";"1311";"2019-01-08";"EGA"
"EGAS00001003421";"17";"26";"0";"43";"2019-01-09";"EGA"
"EGAS00001003423";"1868";"1421";"0";"3289";"2019-01-11";"EGA"
"EGAS00001003424";"8820";"13398";"9";"22227";"2019-01-14";"EGA"
"EGAS00001003425";"0";"0";"3";"3";"2019-01-14";"EGA"
"EGAS00001003426";"142";"158";"0";"300";"2019-01-14";"EGA"
"EGAS00001003427";"0";"14";"0";"14";"2019-01-15";"EGA"
"EGAS00001003430";"0";"0";"6";"6";"2019-01-16";"EGA"
"EGAS00001003432";"10";"6";"10";"26";"2019-01-17";"EGA"
"EGAS00001003433";"52";"61";"87";"200";"2019-01-18";"EGA"
"EGAS00001003434";"0";"0";"35";"35";"2019-01-21";"EGA"
"EGAS00001003436";"3";"0";"0";"3";"2019-01-21";"EGA"
"EGAS00001003437";"0";"0";"189";"189";"2019-01-21";"EGA"
"EGAS00001003438";"0";"0";"20";"20";"2019-01-22";"EGA"
"EGAS00001003439";"200";"120";"0";"320";"2019-01-22";"EGA"
"EGAS00001003442";"13";"0";"0";"13";"2019-01-23";"EGA"
"EGAS00001003443";"271";"367";"0";"638";"2019-01-24";"EGA"
"EGAS00001003444";"0";"0";"47";"47";"2019-01-24";"EGA"
"EGAS00001003445";"0";"0";"61";"61";"2019-01-25";"EGA"
"EGAS00001003446";"12";"9";"122";"143";"2019-01-25";"EGA"
"EGAS00001003447";"60";"22";"0";"82";"2019-01-26";"EGA"
"EGAS00001003449";"34";"2";"0";"36";"2019-01-27";"EGA"
"EGAS00001003450";"110";"82";"0";"192";"2019-01-28";"EGA"
"EGAS00001003451";"16";"8";"0";"24";"2019-01-28";"EGA"
"EGAS00001003452";"15";"25";"0";"40";"2019-01-28";"EGA"
"EGAS00001003453";"10";"3";"0";"13";"2019-01-29";"EGA"
"EGAS00001003454";"26";"58";"0";"84";"2019-01-31";"EGA"
"EGAS00001003455";"0";"0";"316";"316";"2019-01-31";"EGA"
"EGAS00001003456";"245";"163";"167";"575";"2019-01-31";"EGA"
"EGAS00001003457";"655";"89";"482";"1226";"2019-02-01";"EGA"
"EGAS00001003458";"106";"58";"0";"164";"2019-02-01";"EGA"
"EGAS00001003460";"0";"1";"0";"1";"2019-02-05";"EGA"
"EGAS00001003462";"6";"19";"0";"25";"2019-02-07";"EGA"
"EGAS00001003463";"49";"46";"0";"95";"2019-02-08";"EGA"
"EGAS00001003467";"26";"46";"0";"72";"2019-02-11";"EGA"
"EGAS00001003468";"75";"37";"0";"112";"2019-02-12";"EGA"
"EGAS00001003469";"1";"3";"0";"4";"2019-02-12";"EGA"
"EGAS00001003471";"0";"0";"47";"47";"2019-02-13";"EGA"
"EGAS00001003474";"37";"10";"0";"47";"2019-02-14";"EGA"
"EGAS00001003481";"46";"94";"0";"140";"2019-02-15";"EGA"
"EGAS00001003484";"66";"32";"0";"98";"2019-02-18";"EGA"
"EGAS00001003485";"367";"369";"0";"736";"2019-02-18";"EGA"
"EGAS00001003486";"65";"80";"0";"145";"2019-02-18";"EGA"
"EGAS00001003487";"0";"370";"0";"370";"2019-02-20";"EGA"
"EGAS00001003488";"52";"32";"0";"84";"2019-02-20";"EGA"
"EGAS00001003489";"29";"25";"0";"54";"2019-02-20";"EGA"
"EGAS00001003490";"0";"0";"280";"280";"2019-02-20";"EGA"
"EGAS00001003493";"4";"2";"0";"6";"2019-02-20";"EGA"
"EGAS00001003496";"0";"0";"330";"330";"2019-02-21";"EGA"
"EGAS00001003497";"0";"3";"0";"3";"2019-02-22";"EGA"
"EGAS00001003498";"0";"0";"53";"53";"2019-02-22";"EGA"
"EGAS00001003499";"4602";"5830";"0";"10432";"2019-02-24";"EGA"
"EGAS00001003500";"9";"0";"34";"43";"2019-02-25";"EGA"
"EGAS00001003501";"183";"0";"0";"183";"2019-02-26";"EGA"
"EGAS00001003503";"0";"20";"0";"20";"2019-02-26";"EGA"
"EGAS00001003504";"0";"598";"0";"598";"2019-02-27";"EGA"
"EGAS00001003506";"0";"0";"34";"34";"2019-02-27";"EGA"
"EGAS00001003507";"58";"37";"0";"95";"2019-02-28";"EGA"
"EGAS00001003508";"166";"131";"0";"297";"2019-03-01";"EGA"
"EGAS00001003510";"2";"1";"0";"3";"2019-03-03";"EGA"
"EGAS00001003511";"3008";"3574";"0";"6582";"2019-03-04";"EGA"
"EGAS00001003513";"0";"0";"53";"53";"2019-03-04";"EGA"
"EGAS00001003514";"0";"0";"40";"40";"2019-03-05";"EGA"
"EGAS00001003517";"66";"39";"12";"117";"2019-03-07";"EGA"
"EGAS00001003519";"66";"35";"52";"153";"2019-03-07";"EGA"
"EGAS00001003520";"0";"0";"6";"6";"2019-03-08";"EGA"
"EGAS00001003521";"3";"1";"0";"4";"2019-03-09";"EGA"
"EGAS00001003525";"13";"2";"3";"18";"2019-03-11";"EGA"
"EGAS00001003530";"479";"221";"2";"702";"2019-03-12";"EGA"
"EGAS00001003531";"0";"0";"18";"18";"2019-03-13";"EGA"
"EGAS00001003532";"0";"0";"51";"51";"2019-03-13";"EGA"
"EGAS00001003534";"0";"150";"0";"150";"2019-03-14";"EGA"
"EGAS00001003535";"0";"162";"0";"162";"2019-03-14";"EGA"
"EGAS00001003536";"28";"5";"1";"34";"2019-03-15";"EGA"
"EGAS00001003538";"0";"0";"30";"30";"2019-03-15";"EGA"
"EGAS00001003539";"75";"56";"0";"131";"2019-03-15";"EGA"
"EGAS00001003540";"0";"0";"187";"187";"2019-03-16";"EGA"
"EGAS00001003542";"45";"19";"982";"1046";"2019-03-18";"EGA"
"EGAS00001003544";"0";"19";"0";"19";"2019-03-18";"EGA"
"EGAS00001003545";"0";"239";"0";"239";"2019-03-19";"EGA"
"EGAS00001003546";"15";"12";"0";"27";"2019-03-20";"EGA"
"EGAS00001003547";"248";"148";"0";"396";"2019-03-20";"EGA"
"EGAS00001003548";"25";"108";"0";"133";"2019-03-21";"EGA"
"EGAS00001003549";"1";"53";"224";"278";"2019-03-21";"EGA"
"EGAS00001003554";"0";"2";"0";"2";"2019-03-22";"EGA"
"EGAS00001003555";"0";"22";"0";"22";"2019-03-24";"EGA"
"EGAS00001003556";"0";"180";"0";"180";"2019-03-25";"EGA"
"EGAS00001003558";"0";"0";"14";"14";"2019-03-26";"EGA"
"EGAS00001003560";"0";"0";"42";"42";"2019-03-27";"EGA"
"EGAS00001003563";"205";"134";"0";"339";"2019-03-29";"EGA"
"EGAS00001003564";"0";"8";"0";"8";"2019-03-30";"EGA"
"EGAS00001003565";"576";"361";"3";"940";"2019-04-01";"EGA"
"EGAS00001003570";"78";"97";"0";"175";"2019-04-03";"EGA"
"EGAS00001003571";"0";"0";"7";"7";"2019-04-03";"EGA"
"EGAS00001003572";"0";"1";"0";"1";"2019-04-03";"EGA"
"EGAS00001003573";"74";"89";"0";"163";"2019-04-03";"EGA"
"EGAS00001003575";"4";"5";"1";"10";"2019-04-04";"EGA"
"EGAS00001003576";"0";"0";"50";"50";"2019-04-04";"EGA"
"EGAS00001003579";"52";"0";"0";"52";"2019-04-05";"EGA"
"EGAS00001003582";"104";"23";"0";"127";"2019-04-08";"EGA"
"EGAS00001003583";"60";"70";"0";"130";"2019-04-09";"EGA"
"EGAS00001003585";"28";"33";"0";"61";"2019-04-09";"EGA"
"EGAS00001003586";"40";"30";"0";"70";"2019-04-09";"EGA"
"EGAS00001003592";"0";"3";"0";"3";"2019-04-12";"EGA"
"EGAS00001003594";"0";"0";"20";"20";"2019-04-12";"EGA"
"EGAS00001003596";"0";"9";"0";"9";"2019-04-12";"EGA"
"EGAS00001003598";"26";"139";"0";"165";"2019-04-15";"EGA"
"EGAS00001003599";"2";"1";"0";"3";"2019-04-15";"EGA"
"EGAS00001003600";"115";"57";"0";"172";"2019-04-16";"EGA"
"EGAS00001003601";"0";"0";"18";"18";"2019-04-17";"EGA"
"EGAS00001003602";"181";"3";"0";"184";"2019-04-18";"EGA"
"EGAS00001003603";"97";"48";"1";"146";"2019-04-18";"EGA"
"EGAS00001003605";"0";"0";"59";"59";"2019-04-18";"EGA"
"EGAS00001003611";"189";"348";"0";"537";"2019-04-24";"EGA"
"EGAS00001003616";"0";"0";"15";"15";"2019-04-26";"EGA"
"EGAS00001003617";"47";"0";"0";"47";"2019-04-26";"EGA"
"EGAS00001003620";"78";"6";"0";"84";"2019-04-26";"EGA"
"EGAS00001003623";"1";"1";"0";"2";"2019-04-29";"EGA"
"EGAS00001003624";"190";"8";"0";"198";"2019-04-29";"EGA"
"EGAS00001003627";"0";"0";"53";"53";"2019-04-30";"EGA"
"EGAS00001003628";"16";"8";"0";"24";"2019-04-30";"EGA"
"EGAS00001003629";"138";"103";"0";"241";"2019-04-30";"EGA"
"EGAS00001003631";"0";"97";"0";"97";"2019-04-30";"EGA"
"EGAS00001003633";"800";"499";"0";"1299";"2019-05-02";"EGA"
"EGAS00001003634";"19";"21";"11";"51";"2019-05-02";"EGA"
"EGAS00001003635";"39";"24";"0";"63";"2019-05-02";"EGA"
"EGAS00001003638";"0";"0";"54";"54";"2019-05-03";"EGA"
"EGAS00001003639";"960";"4278";"0";"5238";"2019-05-04";"EGA"
